name,frame,label,hhmr,height,dist,p40
adl-01,84,-1,0.79271,1458.5918,722.4977,0.25313
adl-01,85,-1,0.80045,1472.825,711.3199,0.26752
adl-01,86,-1,0.7973,1467.0351,712.1558,0.26306
adl-01,87,-1,0.79166,1456.6457,711.8345,0.26419
adl-01,88,-1,0.7903,1454.1519,711.672,0.26585
adl-01,89,-1,0.79017,1453.9085,706.4675,0.2687
adl-01,90,-1,0.7791,1433.5517,701.0217,0.26888
adl-01,91,-1,0.77528,1426.517,711.1105,0.26625
adl-01,92,-1,0.79008,1453.7477,705.1417,0.26926
adl-01,93,-1,0.76968,1416.2149,695.3347,0.27651
adl-01,94,-1,0.7699,1416.6116,699.7635,0.28307
adl-01,95,-1,0.77068,1418.0478,698.7402,0.29446
adl-01,96,-1,0.76332,1404.5146,698.4358,0.2928
adl-01,97,-1,0.7577,1394.1718,703.1989,0.27797
adl-01,98,-1,0.78898,1451.7295,781.2603,0.21682
adl-01,99,-1,0.79711,1466.6902,796.5453,0.18786
adl-01,100,-1,0.78491,1444.2257,777.6683,0.1974
adl-01,101,-1,0.76523,1408.0272,754.6968,0.2265
adl-01,102,-1,0.74823,1376.738,728.3627,0.24771
adl-01,103,-1,0.73568,1353.6464,711.8239,0.26373
adl-01,104,-1,0.72923,1341.791,710.0685,0.25945
adl-01,105,-1,0.6995,1287.0746,704.2915,0.25549
adl-01,106,-1,0.70434,1295.986,712.6083,0.24366
adl-01,107,-1,0.69588,1280.4133,697.508,0.25037
adl-01,108,-1,0.6794,1250.1027,685.6463,0.24831
adl-01,109,-1,0.6616,1217.3428,671.4532,0.24921
adl-01,110,-1,0.64569,1188.0654,664.1263,0.24618
adl-01,111,-1,0.63246,1163.7323,645.4811,0.24975
adl-01,112,-1,0.6264,1152.5725,637.0718,0.25004
adl-01,113,-1,0.61973,1140.2978,621.4757,0.25357
adl-01,114,-1,0.61225,1126.5467,607.84,0.25555
adl-01,115,-1,0.59315,1091.3952,589.5574,0.26012
adl-01,116,-1,0.57255,1053.4873,572.6382,0.2706
adl-01,117,-1,0.56382,1037.4352,558.4334,0.28353
adl-01,118,-1,0.54673,1005.9821,540.0625,0.30425
adl-01,119,-1,0.53906,991.8691,524.5998,0.3254
adl-01,120,-1,0.52452,965.1232,510.4832,0.34384
adl-01,121,-1,0.51884,954.6687,501.3946,0.35373
adl-01,122,-1,0.51261,943.1965,492.2752,0.36563
adl-01,123,-1,0.4981,916.5087,483.1619,0.38266
adl-01,124,-1,0.49211,905.4856,472.8879,0.39683
adl-01,125,-1,0.48172,886.3626,468.46,0.40267
adl-01,126,-1,0.47811,879.7223,459.6601,0.41873
adl-01,127,-1,0.46618,857.7789,450.1861,0.4343
adl-01,128,-1,0.45941,845.3144,452.3344,0.43484
adl-01,129,-1,0.45462,836.5026,448.0407,0.43907
adl-01,130,-1,0.4496,827.2565,449.399,0.43458
adl-01,131,-1,0.45012,828.2185,446.2774,0.43712
adl-01,132,-1,0.44681,822.1349,444.4271,0.44031
adl-01,133,-1,0.44815,824.5979,441.962,0.44493
adl-01,134,-1,0.44823,824.7468,441.7461,0.44395
adl-01,135,-1,0.44899,826.1425,442.937,0.43879
adl-01,136,-1,0.448,824.3115,445.3011,0.43481
adl-01,137,-1,0.45051,828.9361,444.3121,0.43771
adl-01,138,-1,0.45349,834.4199,446.7714,0.43244
adl-01,139,-1,0.4502,828.362,445.5008,0.43508
adl-01,140,-1,0.44904,826.2394,442.3124,0.44304
adl-01,141,-1,0.44805,824.407,439.4306,0.44893
adl-01,142,-1,0.44639,821.3502,443.6915,0.43882
adl-01,143,-1,0.44628,821.1563,443.178,0.44455
adl-01,144,-1,0.44399,816.9455,438.7231,0.4503
adl-01,145,-1,0.44478,818.387,437.7731,0.45504
adl-01,146,-1,0.44601,820.6639,436.9983,0.45648
adl-01,147,-1,0.44639,821.3502,441.5977,0.44807
adl-01,148,-1,0.44697,822.4279,438.846,0.44953
adl-01,149,-1,0.44702,822.5133,439.9945,0.44738
adl-01,150,-1,0.45288,833.3058,442.8685,0.4422
adl-02,31,-1,0.79976,1471.5643,785.2725,0.11337
adl-02,32,-1,0.92706,1705.7907,939.8865,0.057731
adl-02,33,-1,0.91384,1681.4742,953.4527,0.087975
adl-02,34,-1,0.91482,1683.2761,957.3402,0.073177
adl-02,35,-1,0.9105,1675.3242,947.4477,0.07708
adl-02,36,-1,0.9384,1726.6639,969.1458,0.072818
adl-02,37,-1,0.91158,1677.3062,936.4259,0.075905
adl-02,38,-1,0.9158,1685.078,945.1659,0.064152
adl-02,39,-1,0.91792,1688.978,954.997,0.058367
adl-02,40,-1,0.92248,1697.3593,1181.6653,0
adl-02,41,-1,0.92684,1705.3849,970.1237,0.053198
adl-02,42,-1,0.92684,1705.3849,956.0292,0.06826
adl-02,43,-1,0.9313,1713.5883,998.2708,0.024885
adl-02,44,-1,0.95666,1760.2495,983.8639,0.052734
adl-02,45,-1,0.93344,1717.5299,980.8476,0.060826
adl-02,46,-1,0.92569,1703.2645,974.5751,0.059011
adl-02,47,-1,0.84241,1550.0299,941.8841,0.073881
adl-02,48,-1,0.83515,1536.6795,958.2405,0.068091
adl-02,49,-1,0.82976,1526.7582,959.5996,0.070832
adl-02,50,-1,0.94407,1737.0942,1002.6354,0.056221
adl-02,51,-1,0.84366,1552.3417,962.5426,0.06645
adl-02,52,-1,0.85656,1576.0628,980.6323,0.054401
adl-02,53,-1,0.9331,1716.9001,1005.6739,0.04758
adl-02,54,-1,0.93815,1726.1994,998.2992,0.050784
adl-02,55,-1,0.95753,1761.8635,1005.0573,0.046096
adl-02,56,-1,0.84125,1547.9003,966.2414,0.050872
adl-02,57,-1,0.94331,1735.6828,998.8004,0.047146
adl-02,58,-1,0.88963,1636.9246,989.3357,0.046209
adl-02,59,-1,0.92586,1703.589,983.2934,0.05588
adl-02,60,-1,0.94438,1737.6527,956.2236,0.062689
adl-02,61,-1,0.94531,1739.3757,959.9777,0.064284
adl-02,62,-1,0.94628,1741.1635,953.7932,0.067812
adl-02,63,-1,0.93426,1719.0441,947.7569,0.070751
adl-02,64,-1,0.93033,1711.8111,944.1821,0.077737
adl-02,65,-1,0.80869,1487.9869,907.9308,0.089806
adl-02,66,-1,0.92086,1694.3824,924.196,0.10721
adl-02,67,-1,0.87907,1617.4799,905.5567,0.11838
adl-02,68,-1,0.93838,1726.6194,908.2038,0.12445
adl-02,69,-1,0.93951,1728.6946,905.9285,0.1234
adl-02,70,-1,0.93069,1712.4665,901.9921,0.13699
adl-02,71,-1,0.88905,1635.8505,881.4437,0.14901
adl-02,72,-1,0.81076,1491.8055,851.6381,0.16138
adl-02,73,-1,0.90513,1665.436,892.5966,0.1436
adl-02,74,-1,0.93657,1723.2883,904.2858,0.13592
adl-02,75,-1,0.80945,1489.3839,853.9644,0.13593
adl-02,76,-1,0.89401,1644.9829,899.2221,0.11966
adl-02,77,-1,0.90233,1660.2802,898.1919,0.11967
adl-02,78,-1,0.89444,1645.7614,893.579,0.11124
adl-02,79,-1,0.81239,1494.7939,864.75,0.12374
adl-02,80,-1,0.81932,1507.544,860.5267,0.1238
adl-02,81,-1,0.82605,1519.9358,858.6273,0.12179
adl-02,82,-1,0.7164,1318.1705,776.7158,0.15457
adl-02,83,-1,0.84041,1546.3596,861.6306,0.13576
adl-02,84,-1,0.83562,1537.5321,1120.7266,0
adl-02,85,-1,0.82435,1516.8127,848.5827,0.15292
adl-02,86,-1,0.83055,1528.2063,862.0448,0.14605
adl-02,87,-1,0.81136,1492.9084,863.1993,0.1403
adl-02,88,-1,0.805,1481.2048,1108.1745,0
adl-02,89,-1,0.80366,1478.7307,830.8268,0.1747
adl-02,90,-1,0.61954,1139.9612,666.6753,0.26235
adl-02,91,-1,0.79256,1458.3149,812.6043,0.20487
adl-02,92,-1,0.79232,1457.8661,803.777,0.20986
adl-02,93,-1,0.78832,1450.5008,776.1226,0.23225
adl-02,94,-1,0.77649,1428.7456,780.2363,0.2266
adl-02,95,-1,0.78816,1450.2066,799.3707,0.20062
adl-02,96,-1,0.79653,1465.618,819.4904,0.17625
adl-02,97,-1,0.78819,1450.2708,823.8646,0.16682
adl-02,98,-1,0.7906,1454.6978,815.2361,0.16052
adl-02,99,-1,0.78878,1451.3531,842.184,0.11187
adl-02,100,-1,0.78228,1439.4042,822.6092,0.11982
adl-02,101,-1,0.78674,1447.5925,810.1675,0.13263
adl-02,102,-1,0.82312,1514.5454,801.8613,0.14219
adl-02,103,-1,0.80588,1482.8251,800.9346,0.16477
adl-02,104,-1,0.78615,1446.5208,789.1254,0.1809
adl-02,105,-1,0.89378,1644.5606,818.643,0.17365
adl-02,106,-1,0.89578,1648.2301,820.937,0.18054
adl-02,107,-1,0.89267,1642.5133,832.0094,0.17932
adl-02,108,-1,0.88497,1628.3408,833.3184,0.17435
adl-02,109,-1,0.87334,1606.9392,840.6762,0.16737
adl-02,110,-1,0.86672,1594.7714,827.7795,0.17634
adl-02,111,-1,0.87072,1602.1186,842.7286,0.16037
adl-02,112,-1,0.86446,1590.6063,848.903,0.15508
adl-02,113,-1,0.85294,1569.4103,856.7595,0.14995
adl-02,114,-1,0.84733,1559.0785,845.4072,0.15819
adl-02,115,-1,0.8236,1515.4233,859.7178,0.1423
adl-02,116,-1,0.81875,1506.5082,838.4131,0.15195
adl-02,117,-1,0.79829,1468.8507,827.139,0.15461
adl-02,118,-1,0.78433,1443.1618,810.5296,0.16431
adl-02,119,-1,0.77116,1418.9269,800.9021,0.16428
adl-02,120,-1,0.7533,1386.0652,776.2138,0.17688
adl-02,121,-1,0.74363,1368.2852,764.5055,0.18519
adl-02,122,-1,0.73093,1344.9101,760.0639,0.18206
adl-02,123,-1,0.71701,1319.2996,750.5206,0.18223
adl-02,124,-1,0.70368,1294.7683,795.9747,0.12139
adl-02,125,-1,0.70475,1296.7352,720.0622,0.18463
adl-02,126,-1,0.67546,1242.8498,705.7286,0.18632
adl-02,127,-1,0.63621,1170.6255,684.9402,0.18893
adl-02,128,-1,0.64519,1187.1554,669.9458,0.18675
adl-02,129,-1,0.62082,1142.3017,653.0051,0.18727
adl-02,130,-1,0.60355,1110.5335,633.649,0.19587
adl-02,131,-1,0.57877,1064.9427,608.3551,0.21564
adl-02,132,-1,0.56903,1047.0158,585.0338,0.24639
adl-02,133,-1,0.56698,1043.2372,557.8712,0.27924
adl-02,134,-1,0.54572,1004.1257,531.93,0.3068
adl-02,135,-1,0.52902,973.4015,512.0779,0.32926
adl-02,136,-1,0.5319,978.7018,497.9505,0.35378
adl-02,137,-1,0.5101,938.5827,484.6442,0.36965
adl-02,138,-1,0.50693,932.7515,476.6721,0.38632
adl-02,139,-1,0.49223,905.7028,465.3556,0.40536
adl-02,140,-1,0.49771,915.7955,456.0127,0.42527
adl-02,141,-1,0.47238,869.1835,443.4856,0.44462
adl-02,142,-1,0.46067,847.6291,435.1748,0.45684
adl-02,143,-1,0.46599,857.4229,437.2715,0.45723
adl-02,144,-1,0.46823,861.5349,436.5812,0.45802
adl-02,145,-1,0.47111,866.8391,435.5534,0.45917
adl-02,146,-1,0.47111,866.8391,408.2178,0.50809
adl-02,147,-1,0.47186,868.223,432.1305,0.46413
adl-02,148,-1,0.47186,868.223,435.5156,0.45819
adl-02,149,-1,0.46617,857.7475,414.0801,0.50289
adl-02,150,-1,0.46547,856.4725,432.3213,0.46556
adl-02,151,-1,0.46617,857.7475,430.3782,0.47231
adl-02,152,-1,0.4638,853.3907,412.6261,0.51089
adl-02,153,-1,0.4638,853.3907,432.2371,0.46731
adl-02,154,-1,0.46044,847.2095,414.6863,0.50826
adl-02,155,-1,0.46104,848.3101,413.532,0.51447
adl-02,156,-1,0.45856,843.7466,431.9417,0.46763
adl-02,157,-1,0.4585,843.6432,429.5866,0.47553
adl-02,158,-1,0.4585,843.6432,428.1456,0.47964
adl-02,159,-1,0.45861,843.85,430.4188,0.47592
adl-02,160,-1,0.45861,843.85,409.9805,0.53633
adl-02,161,-1,0.46022,846.799,409.628,0.53639
adl-02,162,-1,0.45856,843.7466,411.3986,0.53336
adl-02,163,-1,0.45792,842.5779,424.2582,0.48469
adl-02,164,-1,0.45781,842.3727,410.1799,0.53652
adl-02,165,-1,0.45792,842.5779,409.1618,0.53939
adl-02,166,-1,0.4558,838.666,408.5116,0.54082
adl-02,167,-1,0.45792,842.5779,423.328,0.4952
adl-02,168,-1,0.45792,842.5779,408.6515,0.53896
adl-02,169,-1,0.45792,842.5779,412.1665,0.53368
adl-02,170,-1,0.45787,842.4753,410.8063,0.53292
adl-02,171,-1,0.45792,842.5779,411.5387,0.52842
adl-02,172,-1,0.46044,847.2095,431.8237,0.47189
adl-02,173,-1,0.46279,851.5331,412.8211,0.5158
adl-02,174,-1,0.46307,852.0462,414.0086,0.50887
adl-02,175,-1,0.46217,850.3977,410.184,0.51267
adl-02,176,-1,0.46497,855.5489,412.5713,0.50643
adl-02,177,-1,0.46805,861.2066,414.8961,0.50241
adl-02,178,-1,0.47012,865.0171,419.5674,0.48833
adl-02,179,-1,0.4715,867.5599,448.4473,0.43828
adl-02,180,-1,0.47487,873.767,446.6614,0.43847
adl-03,1,-1,0.92487,1701.757,950.8646,0.061577
adl-03,2,-1,0.91439,1682.4837,934.291,0.058986
adl-03,3,-1,0.92462,1701.2972,1163.6291,0
adl-03,4,-1,0.92027,1693.2889,934.8691,0.06859
adl-03,5,-1,0.91914,1691.22,920.0062,0.088933
adl-03,6,-1,0.96116,1768.5334,942.0948,0.064806
adl-03,7,-1,0.93742,1724.8441,934.9374,0.089468
adl-03,8,-1,0.93914,1728.0189,935.2715,0.084069
adl-03,9,-1,0.93212,1715.0998,935.7408,0.088463
adl-03,10,-1,0.93374,1718.0903,990.0457,0.029825
adl-03,11,-1,0.92723,1706.1096,986.8721,0.030204
adl-03,12,-1,0.93408,1718.7034,951.9393,0.095502
adl-03,13,-1,0.91888,1690.7386,985.1389,0.032141
adl-03,14,-1,0.9274,1706.4124,941.4957,0.089406
adl-03,15,-1,0.92595,1703.7525,957.0141,0.076977
adl-03,16,-1,0.90809,1670.8785,928.3701,0.087854
adl-03,17,-1,0.9131,1680.1128,937.9805,0.071194
adl-03,18,-1,0.92834,1708.1471,936.1131,0.074932
adl-03,19,-1,0.9355,1721.3108,943.502,0.06893
adl-03,20,-1,0.93393,1718.4338,943.6013,0.069865
adl-03,21,-1,0.93533,1721.0095,935.6737,0.081656
adl-03,22,-1,0.92574,1703.3566,932.5981,0.083468
adl-03,23,-1,0.91895,1690.8755,939.7167,0.082065
adl-03,24,-1,0.93315,1716.9915,947.292,0.07902
adl-03,25,-1,0.9379,1725.7385,953.4688,0.079961
adl-03,26,-1,0.93865,1727.1175,951.9885,0.071496
adl-03,27,-1,0.92902,1709.3993,946.0862,0.074067
adl-03,28,-1,0.92799,1707.4996,943.7827,0.074021
adl-03,29,-1,0.93917,1728.0812,942.71,0.073525
adl-03,30,-1,0.90994,1674.2956,940.3443,0.06785
adl-03,31,-1,0.92228,1696.9933,947.9509,0.065299
adl-03,32,-1,0.92602,1703.8782,946.3801,0.064541
adl-03,33,-1,0.94913,1746.4033,947.9507,0.059213
adl-03,34,-1,0.78482,1444.0653,900.7375,0.064094
adl-03,35,-1,0.92614,1704.0955,943.8761,0.056821
adl-03,36,-1,0.92741,1706.4331,936.0564,0.064312
adl-03,37,-1,0.94692,1742.3245,920.3311,0.083092
adl-03,38,-1,0.94086,1731.1892,888.0086,0.11927
adl-03,39,-1,0.94148,1732.3255,869.2059,0.14145
adl-03,40,-1,0.90989,1674.1937,840.1761,0.16442
adl-03,41,-1,0.80484,1480.9057,822.8298,0.16802
adl-03,42,-1,0.67466,1241.374,713.3362,0.18522
adl-03,43,-1,0.80346,1478.3673,826.883,0.14917
adl-03,44,-1,0.93604,1722.3159,838.6421,0.15889
adl-03,45,-1,0.90312,1661.7443,833.0781,0.1636
adl-03,46,-1,0.79077,1455.0084,895.4732,0.042758
adl-03,47,-1,0.79326,1459.5917,802.5276,0.16868
adl-03,48,-1,0.88555,1629.4102,839.2758,0.16026
adl-03,49,-1,0.79074,1454.9573,804.2979,0.16237
adl-03,50,-1,0.78938,1452.4555,808.4522,0.15474
adl-03,51,-1,0.7991,1470.339,783.9943,0.18591
adl-03,52,-1,0.81507,1499.7322,782.836,0.18905
adl-03,53,-1,0.80658,1484.1123,791.8319,0.18856
adl-03,54,-1,0.80818,1487.0571,774.4899,0.20183
adl-03,55,-1,0.82324,1514.7567,770.7104,0.21262
adl-03,56,-1,0.8117,1493.5335,765.1211,0.2218
adl-03,57,-1,0.83064,1528.3796,768.7819,0.23
adl-03,58,-1,0.8109,1492.0601,791.2382,0.20881
adl-03,59,-1,0.80144,1474.653,815.3005,0.18428
adl-03,60,-1,0.8006,1473.1021,839.0819,0.16497
adl-03,61,-1,0.80359,1478.6148,775.9952,0.22455
adl-03,62,-1,0.81295,1495.8227,744.4313,0.2658
adl-03,63,-1,0.81501,1499.6106,742.8838,0.27823
adl-03,64,-1,0.80642,1483.811,741.4183,0.27439
adl-03,65,-1,0.80263,1476.8446,737.097,0.27629
adl-03,66,-1,0.79986,1471.737,738.7512,0.27207
adl-03,67,-1,0.80204,1475.7463,743.0439,0.27064
adl-03,68,-1,0.79614,1464.8958,741.2994,0.27202
adl-03,69,-1,0.7884,1450.6526,743.5747,0.2697
adl-03,70,-1,0.77702,1429.7087,739.0577,0.28394
adl-03,71,-1,0.79966,1471.3727,750.8218,0.27559
adl-03,72,-1,0.78878,1451.3586,748.3508,0.27832
adl-03,73,-1,0.78307,1440.846,748.6572,0.27074
adl-03,74,-1,0.7814,1437.7755,762.7436,0.25014
adl-03,75,-1,0.78743,1448.8685,781.6863,0.22197
adl-03,76,-1,0.9052,1665.5736,837.0742,0.1826
adl-03,77,-1,0.78933,1452.3651,776.5132,0.21495
adl-03,78,-1,0.91829,1689.6579,775.1796,0.2429
adl-03,79,-1,0.80572,1482.5238,727.5782,0.27282
adl-03,80,-1,0.80854,1487.7081,724.2808,0.27567
adl-03,81,-1,0.93371,1718.0254,764.6825,0.26138
adl-03,82,-1,0.80234,1476.3116,723.2628,0.27715
adl-03,83,-1,0.80404,1479.4412,723.0175,0.27898
adl-03,84,-1,0.91152,1677.201,766.6875,0.26367
adl-03,85,-1,0.90578,1666.6373,764.7434,0.26172
adl-03,86,-1,0.79966,1471.3652,725.4359,0.27846
adl-03,87,-1,0.89592,1648.5003,753.1087,0.27376
adl-03,88,-1,0.9018,1659.3146,767.0087,0.27529
adl-03,89,-1,0.89794,1652.2023,771.1091,0.27263
adl-03,90,-1,0.89293,1642.9963,766.0633,0.26638
adl-03,91,-1,0.88847,1634.7937,771.1928,0.25298
adl-03,92,-1,0.87498,1609.9626,772.0129,0.23294
adl-03,93,-1,0.83038,1527.9005,764.6953,0.21445
adl-03,94,-1,0.82383,1515.8481,778.1815,0.1943
adl-03,95,-1,0.81539,1500.3105,771.7362,0.19235
adl-03,96,-1,0.80461,1480.486,741.783,0.21704
adl-03,97,-1,0.78839,1450.6444,730.768,0.22494
adl-03,98,-1,0.76388,1405.5469,709.9275,0.2307
adl-03,99,-1,0.74739,1375.1911,701.6456,0.23055
adl-03,100,-1,0.73519,1352.7541,691.5524,0.23982
adl-03,101,-1,0.71852,1322.0784,676.7674,0.23949
adl-03,102,-1,0.70111,1290.0456,664.7343,0.24392
adl-03,103,-1,0.6953,1279.3489,647.0828,0.25717
adl-03,104,-1,0.66649,1226.3489,629.9161,0.26144
adl-03,105,-1,0.65439,1204.0862,611.3249,0.26715
adl-03,106,-1,0.64057,1178.6576,599.2885,0.26384
adl-03,107,-1,0.63501,1168.4205,586.1948,0.26874
adl-03,108,-1,0.61367,1129.1513,571.7033,0.27432
adl-03,109,-1,0.59617,1096.9583,558.0986,0.28423
adl-03,110,-1,0.60111,1106.0508,545.4089,0.30256
adl-03,111,-1,0.55534,1021.8178,530.9872,0.31255
adl-03,112,-1,0.55552,1022.1571,516.6092,0.3316
adl-03,113,-1,0.54072,994.9279,510.2831,0.34368
adl-03,114,-1,0.52608,967.9877,498.89,0.36344
adl-03,115,-1,0.5446,1002.0569,484.5777,0.3871
adl-03,116,-1,0.51871,954.4197,476.9886,0.40072
adl-03,117,-1,0.50272,925.0091,463.7937,0.4235
adl-03,118,-1,0.49711,914.6903,455.0207,0.44325
adl-03,119,-1,0.48316,889.014,450.4777,0.4503
adl-03,120,-1,0.48056,884.2352,447.2919,0.45941
adl-03,121,-1,0.4875,897.0014,444.3262,0.46511
adl-03,122,-1,0.47802,879.5576,437.9474,0.47367
adl-03,123,-1,0.47911,881.567,436.9527,0.47467
adl-03,124,-1,0.4837,890.0012,438.6082,0.47199
adl-03,125,-1,0.47587,875.6053,437.5425,0.47266
adl-03,126,-1,0.4853,892.9442,442.0009,0.47036
adl-03,127,-1,0.47515,874.2734,438.5686,0.47406
adl-03,128,-1,0.47475,873.5412,437.7459,0.47506
adl-03,129,-1,0.47738,878.3801,438.995,0.47383
adl-03,130,-1,0.47661,876.9652,434.3124,0.47935
adl-03,131,-1,0.474,872.1653,435.373,0.47902
adl-03,132,-1,0.47605,875.9299,437.5457,0.47377
adl-03,133,-1,0.48725,896.5406,437.1733,0.4757
adl-03,134,-1,0.47047,865.662,434.407,0.47867
adl-03,135,-1,0.47041,865.56,434.6622,0.47812
adl-03,136,-1,0.48647,895.1027,431.7364,0.48636
adl-03,137,-1,0.47309,870.4807,430.8923,0.48586
adl-03,138,-1,0.47228,868.9891,429.1411,0.48722
adl-03,139,-1,0.46895,862.8607,431.8906,0.4824
adl-03,140,-1,0.46895,862.8607,431.952,0.48781
adl-03,141,-1,0.46973,864.3115,433.3535,0.48206
adl-03,142,-1,0.46968,864.2104,434.5195,0.48302
adl-03,143,-1,0.47223,868.9027,430.997,0.4829
adl-03,144,-1,0.46664,858.6229,432.1854,0.48343
adl-03,145,-1,0.46895,862.8638,434.3029,0.47976
adl-03,146,-1,0.46962,864.1093,434.9147,0.47746
adl-03,147,-1,0.47233,869.0902,431.813,0.48331
adl-03,148,-1,0.46935,863.6038,435.0693,0.4791
adl-03,149,-1,0.47384,871.8651,432.9722,0.4812
adl-03,150,-1,0.4715,867.5643,431.8371,0.48388
adl-03,151,-1,0.4739,871.9679,433.2564,0.48236
adl-03,152,-1,0.47287,870.073,429.6401,0.48736
adl-03,153,-1,0.47468,873.4149,431.0376,0.4859
adl-03,154,-1,0.46962,864.1093,429.8888,0.48984
adl-03,155,-1,0.49302,907.1649,431.5941,0.48718
adl-03,156,-1,0.47362,871.4539,430.1669,0.48835
adl-03,157,-1,0.47451,873.1039,427.8148,0.49628
adl-03,158,-1,0.47593,875.7073,429.7506,0.4932
adl-03,159,-1,0.47239,869.1913,430.6295,0.49038
adl-03,160,-1,0.49075,902.9874,434.7049,0.48006
adl-03,161,-1,0.48441,891.3123,441.1691,0.46774
adl-03,162,-1,0.49587,912.4062,449.3499,0.45014
adl-03,163,-1,0.49945,918.9966,458.2394,0.43241
